Lat100Long200.csv,ANALYZED,100,200
Lat100Long210.csv,ANALYZED,100,210
Lat100Long220.csv,EMPTY,100,220
Lat100Long230.csv,EMPTY,100,230
Lat100Long240.csv,EMPTY,100,240
Lat100Long250.csv,ANALYZED,100,250
Lat100Long260.csv,EMPTY,100,260
Lat100Long270.csv,EMPTY,100,270
Lat100Long280.csv,EMPTY,100,280
Lat100Long290.csv,EMPTY,100,290
Lat100Long300.csv,EMPTY,100,300
Lat100Long310.csv,EMPTY,100,310
Lat100Long320.csv,EMPTY,100,320
Lat100Long330.csv,ANALYZED,100,330
Lat100Long340.csv,ANALYZED,100,340
Lat100Long350.csv,EMPTY,100,350
Lat110Long0.csv,EMPTY,110,0
Lat110Long10.csv,EMPTY,110,10
Lat110Long20.csv,EMPTY,110,20
Lat110Long30.csv,EMPTY,110,30
Lat110Long40.csv,EMPTY,110,40
Lat110Long50.csv,EMPTY,110,50
Lat110Long60.csv,EMPTY,110,60
Lat110Long70.csv,EMPTY,110,70
Lat110Long80.csv,EMPTY,110,80
Lat110Long90.csv,EMPTY,110,90
Lat110Long100.csv,EMPTY,110,100
Lat110Long110.csv,EMPTY,110,110
Lat110Long120.csv,EMPTY,110,120
Lat110Long130.csv,EMPTY,110,130
Lat110Long140.csv,EMPTY,110,140
Lat110Long150.csv,EMPTY,110,150
Lat110Long160.csv,EMPTY,110,160
Lat110Long170.csv,EMPTY,110,170
Lat110Long180.csv,EMPTY,110,180
Lat110Long190.csv,EMPTY,110,190
Lat110Long200.csv,EMPTY,110,200
Lat110Long210.csv,EMPTY,110,210
Lat110Long220.csv,EMPTY,110,220
Lat110Long230.csv,EMPTY,110,230
Lat110Long240.csv,EMPTY,110,240
Lat110Long250.csv,EMPTY,110,250
Lat110Long260.csv,EMPTY,110,260
Lat110Long270.csv,EMPTY,110,270
Lat110Long280.csv,EMPTY,110,280
Lat110Long290.csv,EMPTY,110,290
Lat110Long300.csv,EMPTY,110,300
Lat110Long310.csv,EMPTY,110,310
Lat110Long320.csv,ANALYZED,110,320
Lat110Long330.csv,EMPTY,110,330
Lat110Long340.csv,EMPTY,110,340
Lat110Long350.csv,EMPTY,110,350
Lat120Long0.csv,EMPTY,120,0
Lat120Long10.csv,EMPTY,120,10
Lat120Long20.csv,EMPTY,120,20
Lat120Long30.csv,EMPTY,120,30
Lat120Long40.csv,EMPTY,120,40
Lat120Long50.csv,EMPTY,120,50
Lat120Long60.csv,EMPTY,120,60
Lat120Long70.csv,EMPTY,120,70
Lat120Long80.csv,ANALYZED,120,80
Lat120Long90.csv,EMPTY,120,90
Lat120Long100.csv,EMPTY,120,100
Lat120Long110.csv,EMPTY,120,110
Lat120Long120.csv,EMPTY,120,120
Lat120Long130.csv,EMPTY,120,130
Lat120Long140.csv,EMPTY,120,140
Lat120Long150.csv,EMPTY,120,150
Lat120Long160.csv,EMPTY,120,160
Lat120Long170.csv,EMPTY,120,170
Lat120Long180.csv,EMPTY,120,180
Lat120Long190.csv,EMPTY,120,190
Lat120Long200.csv,EMPTY,120,200
Lat120Long210.csv,EMPTY,120,210
Lat120Long220.csv,EMPTY,120,220
Lat120Long230.csv,EMPTY,120,230
Lat120Long240.csv,EMPTY,120,240
Lat120Long250.csv,EMPTY,120,250
Lat120Long260.csv,EMPTY,120,260
Lat120Long270.csv,EMPTY,120,270
Lat120Long280.csv,EMPTY,120,280
Lat120Long290.csv,EMPTY,120,290
Lat120Long300.csv,EMPTY,120,300
Lat120Long310.csv,EMPTY,120,310
Lat120Long320.csv,EMPTY,120,320
Lat120Long330.csv,EMPTY,120,330
Lat120Long340.csv,EMPTY,120,340
Lat120Long350.csv,EMPTY,120,350
Lat130Long0.csv,EMPTY,130,0
Lat130Long10.csv,EMPTY,130,10
Lat130Long20.csv,EMPTY,130,20
Lat130Long30.csv,EMPTY,130,30
Lat130Long40.csv,EMPTY,130,40
Lat130Long50.csv,EMPTY,130,50
Lat130Long60.csv,EMPTY,130,60
Lat130Long70.csv,EMPTY,130,70
Lat130Long80.csv,EMPTY,130,80
Lat130Long90.csv,EMPTY,130,90
Lat130Long100.csv,ANALYZED,130,100
Lat130Long110.csv,ANALYZED,130,110
Lat130Long120.csv,EMPTY,130,120
Lat130Long130.csv,EMPTY,130,130
Lat130Long140.csv,EMPTY,130,140
Lat130Long150.csv,EMPTY,130,150
Lat130Long160.csv,EMPTY,130,160
Lat130Long170.csv,EMPTY,130,170
Lat130Long180.csv,EMPTY,130,180
Lat130Long190.csv,EMPTY,130,190
Lat130Long200.csv,EMPTY,130,200
Lat130Long210.csv,EMPTY,130,210
Lat130Long220.csv,EMPTY,130,220
Lat130Long230.csv,EMPTY,130,230
Lat130Long240.csv,EMPTY,130,240
Lat130Long250.csv,EMPTY,130,250
Lat130Long260.csv,EMPTY,130,260
Lat130Long270.csv,EMPTY,130,270
Lat130Long280.csv,EMPTY,130,280
Lat130Long290.csv,EMPTY,130,290
Lat130Long300.csv,EMPTY,130,300
Lat130Long310.csv,EMPTY,130,310
Lat130Long320.csv,ANALYZED,130,320
Lat130Long330.csv,EMPTY,130,330
Lat130Long340.csv,ANALYZED,130,340
Lat130Long350.csv,ANALYZED,130,350
Lat140Long0.csv,EMPTY,140,0
Lat140Long10.csv,EMPTY,140,10
Lat140Long20.csv,EMPTY,140,20
Lat140Long30.csv,EMPTY,140,30
Lat140Long40.csv,EMPTY,140,40
Lat140Long50.csv,EMPTY,140,50
Lat140Long60.csv,EMPTY,140,60
Lat140Long70.csv,EMPTY,140,70
Lat140Long80.csv,EMPTY,140,80
Lat140Long90.csv,EMPTY,140,90
Lat140Long100.csv,ANALYZED,140,100
Lat140Long110.csv,ANALYZED,140,110
Lat140Long120.csv,ANALYZED,140,120
Lat140Long130.csv,EMPTY,140,130
Lat140Long140.csv,EMPTY,140,140
Lat140Long150.csv,EMPTY,140,150
Lat140Long160.csv,EMPTY,140,160
Lat140Long170.csv,EMPTY,140,170
Lat140Long180.csv,EMPTY,140,180
Lat140Long190.csv,ANALYZED,140,190
Lat140Long200.csv,ANALYZED,140,200
Lat140Long210.csv,EMPTY,140,210
Lat140Long220.csv,EMPTY,140,220
Lat140Long230.csv,EMPTY,140,230
Lat140Long240.csv,EMPTY,140,240
Lat140Long250.csv,EMPTY,140,250
Lat140Long260.csv,EMPTY,140,260
Lat140Long270.csv,EMPTY,140,270
Lat140Long280.csv,EMPTY,140,280
Lat140Long290.csv,ANALYZED,140,290
Lat140Long300.csv,ANALYZED,140,300
Lat140Long310.csv,ANALYZED,140,310
Lat140Long320.csv,ANALYZED,140,320
Lat140Long330.csv,ANALYZED,140,330
Lat140Long340.csv,EMPTY,140,340
Lat140Long350.csv,ANALYZED,140,350
Lat150Long0.csv,EMPTY,150,0
Lat150Long10.csv,EMPTY,150,10
Lat150Long20.csv,EMPTY,150,20
Lat150Long30.csv,EMPTY,150,30
Lat150Long40.csv,EMPTY,150,40
Lat150Long50.csv,EMPTY,150,50
Lat150Long60.csv,EMPTY,150,60
Lat150Long70.csv,EMPTY,150,70
Lat150Long80.csv,EMPTY,150,80
Lat150Long90.csv,EMPTY,150,90
Lat150Long100.csv,ANALYZED,150,100
Lat150Long110.csv,ANALYZED,150,110
Lat150Long120.csv,ANALYZED,150,120
Lat150Long130.csv,ANALYZED,150,130
Lat150Long140.csv,EMPTY,150,140
Lat150Long150.csv,EMPTY,150,150
Lat150Long160.csv,EMPTY,150,160
Lat150Long170.csv,EMPTY,150,170
Lat150Long180.csv,EMPTY,150,180
Lat150Long190.csv,ANALYZED,150,190
Lat150Long200.csv,ANALYZED,150,200
Lat150Long210.csv,ANALYZED,150,210
Lat150Long220.csv,EMPTY,150,220
Lat150Long230.csv,ANALYZED,150,230
Lat150Long240.csv,EMPTY,150,240
Lat150Long250.csv,EMPTY,150,250
Lat150Long260.csv,EMPTY,150,260
Lat150Long270.csv,EMPTY,150,270
Lat150Long280.csv,EMPTY,150,280
Lat150Long290.csv,ANALYZED,150,290
Lat150Long300.csv,ANALYZED,150,300
Lat150Long310.csv,ANALYZED,150,310
Lat150Long320.csv,ANALYZED,150,320
Lat150Long330.csv,ANALYZED,150,330
Lat150Long340.csv,ANALYZED,150,340
Lat150Long350.csv,EMPTY,150,350
Lat160Long0.csv,EMPTY,160,0
Lat160Long10.csv,EMPTY,160,10
Lat160Long20.csv,EMPTY,160,20
Lat160Long30.csv,EMPTY,160,30
Lat160Long40.csv,EMPTY,160,40
Lat160Long50.csv,EMPTY,160,50
Lat160Long60.csv,EMPTY,160,60
Lat160Long70.csv,EMPTY,160,70
Lat160Long80.csv,EMPTY,160,80
Lat160Long90.csv,EMPTY,160,90
Lat160Long100.csv,ANALYZED,160,100
Lat160Long110.csv,ANALYZED,160,110
Lat160Long120.csv,ANALYZED,160,120
Lat160Long130.csv,ANALYZED,160,130
Lat160Long140.csv,ANALYZED,160,140
Lat160Long150.csv,EMPTY,160,150
Lat160Long160.csv,EMPTY,160,160
Lat160Long170.csv,EMPTY,160,170
Lat160Long180.csv,EMPTY,160,180
Lat160Long190.csv,ANALYZED,160,190
Lat160Long200.csv,ANALYZED,160,200
Lat160Long210.csv,ANALYZED,160,210
Lat160Long220.csv,ANALYZED,160,220
Lat160Long230.csv,ANALYZED,160,230
Lat160Long240.csv,EMPTY,160,240
Lat160Long250.csv,EMPTY,160,250
Lat160Long260.csv,EMPTY,160,260
Lat160Long270.csv,EMPTY,160,270
Lat160Long280.csv,EMPTY,160,280
Lat160Long290.csv,EMPTY,160,290
Lat160Long300.csv,ANALYZED,160,300
Lat160Long310.csv,ANALYZED,160,310
Lat160Long320.csv,ANALYZED,160,320
Lat160Long330.csv,EMPTY,160,330
Lat160Long340.csv,EMPTY,160,340
Lat160Long350.csv,EMPTY,160,350
Lat170Long0.csv,EMPTY,170,0
Lat170Long10.csv,EMPTY,170,10
Lat170Long20.csv,EMPTY,170,20
Lat170Long30.csv,EMPTY,170,30
Lat170Long40.csv,EMPTY,170,40
Lat170Long50.csv,EMPTY,170,50
Lat170Long60.csv,EMPTY,170,60
Lat170Long70.csv,EMPTY,170,70
Lat170Long80.csv,EMPTY,170,80
Lat170Long90.csv,EMPTY,170,90
Lat170Long100.csv,ANALYZED,170,100
Lat170Long110.csv,EMPTY,170,110
Lat170Long120.csv,EMPTY,170,120
Lat170Long130.csv,ANALYZED,170,130
Lat170Long140.csv,ANALYZED,170,140
